4546000,11.4112,0,2024-04-28 01:46:21
4545000,11.2119,0,2024-04-28 01:46:21
4554000,1.4425,1,2024-04-28 01:46:21
4555000,21.8687,1,2024-04-28 01:46:21
4556000,15.8469,1,2024-04-28 01:46:21
4557000,8.0031,1,2024-04-28 01:46:21
4558000,102.9225,1,2024-04-28 01:46:21
4551000,3.56,0,2024-04-28 01:46:27
4550000,1.268,0,2024-04-28 01:46:27
4549000,5.3039,0,2024-04-28 01:46:27
4548000,0.9832,0,2024-04-28 01:46:27
4547000,5.33,0,2024-04-28 01:46:27
4554000,1.4425,1,2024-04-28 01:46:27
4555000,5.8687,1,2024-04-28 01:46:27
4556000,19.4069,1,2024-04-28 01:46:27
4557000,19.4431,1,2024-04-28 01:46:27
4558000,109.0064,1,2024-04-28 01:46:27
4551000,3.56,0,2024-04-28 01:46:32
4550000,13.2338,0,2024-04-28 01:46:32
4549000,3.56,0,2024-04-28 01:46:32
4548000,0.1022,0,2024-04-28 01:46:32
4547000,5.33,0,2024-04-28 01:46:32
4554000,1.4425,1,2024-04-28 01:46:32
4555000,5.8687,1,2024-04-28 01:46:32
4556000,19.4069,1,2024-04-28 01:46:32
4557000,19.4431,1,2024-04-28 01:46:32
4558000,109.0064,1,2024-04-28 01:46:32
4551000,3.56,0,2024-04-28 01:46:37
4550000,13.1271,0,2024-04-28 01:46:37
4549000,3.56,0,2024-04-28 01:46:37
4548000,0.1022,0,2024-04-28 01:46:37
4547000,5.33,0,2024-04-28 01:46:37
4554000,1.4425,1,2024-04-28 01:46:37
4555000,2.8687,1,2024-04-28 01:46:37
4556000,19.4069,1,2024-04-28 01:46:37
4557000,19.4431,1,2024-04-28 01:46:37
4558000,109.0044,1,2024-04-28 01:46:37
4551000,3.56,0,2024-04-28 01:46:42
4550000,13.2386,0,2024-04-28 01:46:42
4549000,3.56,0,2024-04-28 01:46:42
4548000,0.1022,0,2024-04-28 01:46:42
4547000,5.33,0,2024-04-28 01:46:42
4554000,1.4425,1,2024-04-28 01:46:42
4555000,2.8687,1,2024-04-28 01:46:42
4556000,15.8469,1,2024-04-28 01:46:42
4557000,19.4431,1,2024-04-28 01:46:42
4558000,109.0064,1,2024-04-28 01:46:42
